REFERENCE	 DEGRADED	 PESQMOS	 PESQMOS	 SUBJMOS	 COND	 SAMPLE_FREQ	 CRUDE_DELAY
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/444o030e_0.90493_443o0304_-0.90493.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s2/444o030e_0.90493_443o0304_-0.90493.wav	 SQValue=1.486	 1.486	 0.000	 0	 8000	10.2480
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/444o030e_0.90493_443o0304_-0.90493.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/444o030e_0.90493_443o0304_-0.90493.wav	 SQValue=1.981	 1.981	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/444o030e_0.90493_443o0304_-0.90493.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/444o030e_0.90493_443o0304_-0.90493.wav	 SQValue=1.682	 1.682	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/444o030e_0.90493_443o0304_-0.90493.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/444o030e_0.90493_443o0304_-0.90493.wav	 SQValue=1.981	 1.981	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/444o030e_0.90493_443o0304_-0.90493.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/444o030e_0.90493_443o0304_-0.90493.wav	 SQValue=1.682	 1.682	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/444o030e_0.90493_443o0304_-0.90493.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/444o030e_0.90493_443o0304_-0.90493.wav	 SQValue=1.981	 1.981	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/444o030e_0.90493_443o0304_-0.90493.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/444o030e_0.90493_443o0304_-0.90493.wav	 SQValue=1.682	 1.682	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/444o030e_0.90493_443o0304_-0.90493.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/444o030e_0.90493_443o0304_-0.90493.wav	 SQValue=1.981	 1.981	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/444o030e_0.90493_443o0304_-0.90493.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/444o030e_0.90493_443o0304_-0.90493.wav	 SQValue=1.682	 1.682	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/440c0209_1.2048_421a0104_-1.2048.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s1/440c0209_1.2048_421a0104_-1.2048.wav	 SQValue=2.199	 2.199	 0.000	 0	 8000	14.0280
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/440c0209_1.2048_421a0104_-1.2048.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s1/440c0209_1.2048_421a0104_-1.2048.wav	 SQValue=2.106	 2.106	 0.000	 0	 8000	13.7440
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/440c0209_1.2048_421a0104_-1.2048.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s2/440c0209_1.2048_421a0104_-1.2048.wav	 SQValue=1.220	 1.220	 0.000	 0	 8000	10.6640
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/440c0209_1.2048_421a0104_-1.2048.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s2/440c0209_1.2048_421a0104_-1.2048.wav	 SQValue=1.159	 1.159	 0.000	 0	 8000	10.2120
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/440c0209_1.2048_421a0104_-1.2048.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c0209_1.2048_421a0104_-1.2048.wav	 SQValue=2.130	 2.130	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/440c0209_1.2048_421a0104_-1.2048.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c0209_1.2048_421a0104_-1.2048.wav	 SQValue=2.181	 2.181	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/440c0209_1.2048_421a0104_-1.2048.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c0209_1.2048_421a0104_-1.2048.wav	 SQValue=2.130	 2.130	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/440c0209_1.2048_421a0104_-1.2048.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c0209_1.2048_421a0104_-1.2048.wav	 SQValue=2.181	 2.181	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/440c0209_1.2048_421a0104_-1.2048.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c0209_1.2048_421a0104_-1.2048.wav	 SQValue=2.130	 2.130	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/440c0209_1.2048_421a0104_-1.2048.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c0209_1.2048_421a0104_-1.2048.wav	 SQValue=2.181	 2.181	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/440c0209_1.2048_421a0104_-1.2048.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c0209_1.2048_421a0104_-1.2048.wav	 SQValue=2.130	 2.130	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/440c0209_1.2048_421a0104_-1.2048.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c0209_1.2048_421a0104_-1.2048.wav	 SQValue=2.181	 2.181	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/445c020u_0.78863_443o030p_-0.78863.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s1/445c020u_0.78863_443o030p_-0.78863.wav	 SQValue=1.377	 1.377	 0.000	 0	 8000	4.0680
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/445c020u_0.78863_443o030p_-0.78863.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s1/445c020u_0.78863_443o030p_-0.78863.wav	 SQValue=1.686	 1.686	 0.000	 0	 8000	1.8480
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/445c020u_0.78863_443o030p_-0.78863.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s2/445c020u_0.78863_443o030p_-0.78863.wav	 SQValue=2.011	 2.011	 0.000	 0	 8000	11.9760
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/445c020u_0.78863_443o030p_-0.78863.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s2/445c020u_0.78863_443o030p_-0.78863.wav	 SQValue=1.945	 1.945	 0.000	 0	 8000	9.8480
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/445c020u_0.78863_443o030p_-0.78863.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/445c020u_0.78863_443o030p_-0.78863.wav	 SQValue=2.443	 2.443	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/445c020u_0.78863_443o030p_-0.78863.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/445c020u_0.78863_443o030p_-0.78863.wav	 SQValue=2.536	 2.536	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/445c020u_0.78863_443o030p_-0.78863.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/445c020u_0.78863_443o030p_-0.78863.wav	 SQValue=2.443	 2.443	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/445c020u_0.78863_443o030p_-0.78863.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/445c020u_0.78863_443o030p_-0.78863.wav	 SQValue=2.536	 2.536	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/445c020u_0.78863_443o030p_-0.78863.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/445c020u_0.78863_443o030p_-0.78863.wav	 SQValue=2.443	 2.443	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/445c020u_0.78863_443o030p_-0.78863.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/445c020u_0.78863_443o030p_-0.78863.wav	 SQValue=2.536	 2.536	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/445c020u_0.78863_443o030p_-0.78863.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/445c020u_0.78863_443o030p_-0.78863.wav	 SQValue=2.443	 2.443	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/445c020u_0.78863_443o030p_-0.78863.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/445c020u_0.78863_443o030p_-0.78863.wav	 SQValue=2.536	 2.536	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/440c020t_2.1632_053o020y_-2.1632.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s1/440c020t_2.1632_053o020y_-2.1632.wav	 SQValue=1.944	 1.944	 0.000	 0	 8000	10.6200
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/440c020t_2.1632_053o020y_-2.1632.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s1/440c020t_2.1632_053o020y_-2.1632.wav	 SQValue=1.543	 1.543	 0.000	 0	 8000	9.2520
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/440c020t_2.1632_053o020y_-2.1632.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s2/440c020t_2.1632_053o020y_-2.1632.wav	 SQValue=1.213	 1.213	 0.000	 0	 8000	5.3000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/440c020t_2.1632_053o020y_-2.1632.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s2/440c020t_2.1632_053o020y_-2.1632.wav	 SQValue=1.006	 1.006	 0.000	 0	 8000	4.0200
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/440c020t_2.1632_053o020y_-2.1632.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c020t_2.1632_053o020y_-2.1632.wav	 SQValue=1.972	 1.972	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/440c020t_2.1632_053o020y_-2.1632.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c020t_2.1632_053o020y_-2.1632.wav	 SQValue=1.791	 1.791	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/440c020t_2.1632_053o020y_-2.1632.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c020t_2.1632_053o020y_-2.1632.wav	 SQValue=1.972	 1.972	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/440c020t_2.1632_053o020y_-2.1632.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c020t_2.1632_053o020y_-2.1632.wav	 SQValue=1.791	 1.791	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/440c020t_2.1632_053o020y_-2.1632.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c020t_2.1632_053o020y_-2.1632.wav	 SQValue=1.972	 1.972	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/440c020t_2.1632_053o020y_-2.1632.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c020t_2.1632_053o020y_-2.1632.wav	 SQValue=1.791	 1.791	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/440c020t_2.1632_053o020y_-2.1632.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c020t_2.1632_053o020y_-2.1632.wav	 SQValue=1.972	 1.972	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/440c020t_2.1632_053o020y_-2.1632.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c020t_2.1632_053o020y_-2.1632.wav	 SQValue=1.791	 1.791	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/440c0213_1.7151_441o030b_-1.7151.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s1/440c0213_1.7151_441o030b_-1.7151.wav	 SQValue=2.018	 2.018	 0.000	 0	 8000	25.3600
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/440c0213_1.7151_441o030b_-1.7151.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s1/440c0213_1.7151_441o030b_-1.7151.wav	 SQValue=1.889	 1.889	 0.000	 0	 8000	21.8320
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/440c0213_1.7151_441o030b_-1.7151.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s2/440c0213_1.7151_441o030b_-1.7151.wav	 SQValue=1.466	 1.466	 0.000	 0	 8000	7.5680
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/440c0213_1.7151_441o030b_-1.7151.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s2/440c0213_1.7151_441o030b_-1.7151.wav	 SQValue=1.368	 1.368	 0.000	 0	 8000	6.6200
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/440c0213_1.7151_441o030b_-1.7151.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c0213_1.7151_441o030b_-1.7151.wav	 SQValue=2.034	 2.034	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/440c0213_1.7151_441o030b_-1.7151.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c0213_1.7151_441o030b_-1.7151.wav	 SQValue=1.929	 1.929	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/440c0213_1.7151_441o030b_-1.7151.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c0213_1.7151_441o030b_-1.7151.wav	 SQValue=2.034	 2.034	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/440c0213_1.7151_441o030b_-1.7151.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c0213_1.7151_441o030b_-1.7151.wav	 SQValue=1.929	 1.929	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/440c0213_1.7151_441o030b_-1.7151.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c0213_1.7151_441o030b_-1.7151.wav	 SQValue=2.034	 2.034	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/440c0213_1.7151_441o030b_-1.7151.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c0213_1.7151_441o030b_-1.7151.wav	 SQValue=1.929	 1.929	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/440c0213_1.7151_441o030b_-1.7151.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c0213_1.7151_441o030b_-1.7151.wav	 SQValue=2.034	 2.034	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/440c0213_1.7151_441o030b_-1.7151.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/440c0213_1.7151_441o030b_-1.7151.wav	 SQValue=1.929	 1.929	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/052a0513_1.7991_053a050f_-1.7991.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s1/052a0513_1.7991_053a050f_-1.7991.wav	 SQValue=1.497	 1.497	 0.000	 0	 8000	4.6440
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/052a0513_1.7991_053a050f_-1.7991.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s1/052a0513_1.7991_053a050f_-1.7991.wav	 SQValue=1.273	 1.273	 0.000	 0	 8000	3.9200
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/052a0513_1.7991_053a050f_-1.7991.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s2/052a0513_1.7991_053a050f_-1.7991.wav	 SQValue=1.771	 1.771	 0.000	 0	 8000	10.8960
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/052a0513_1.7991_053a050f_-1.7991.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s2/052a0513_1.7991_053a050f_-1.7991.wav	 SQValue=1.267	 1.267	 0.000	 0	 8000	11.0200
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/052a0513_1.7991_053a050f_-1.7991.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/052a0513_1.7991_053a050f_-1.7991.wav	 SQValue=2.215	 2.215	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/052a0513_1.7991_053a050f_-1.7991.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/052a0513_1.7991_053a050f_-1.7991.wav	 SQValue=1.309	 1.309	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/052a0513_1.7991_053a050f_-1.7991.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/052a0513_1.7991_053a050f_-1.7991.wav	 SQValue=2.215	 2.215	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/052a0513_1.7991_053a050f_-1.7991.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/052a0513_1.7991_053a050f_-1.7991.wav	 SQValue=1.309	 1.309	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/052a0513_1.7991_053a050f_-1.7991.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/052a0513_1.7991_053a050f_-1.7991.wav	 SQValue=2.215	 2.215	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/052a0513_1.7991_053a050f_-1.7991.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/052a0513_1.7991_053a050f_-1.7991.wav	 SQValue=1.309	 1.309	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/052a0513_1.7991_053a050f_-1.7991.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/052a0513_1.7991_053a050f_-1.7991.wav	 SQValue=2.215	 2.215	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/052a0513_1.7991_053a050f_-1.7991.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/052a0513_1.7991_053a050f_-1.7991.wav	 SQValue=1.309	 1.309	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/22gc0112_0.36454_445c0207_-0.36454.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s1/22gc0112_0.36454_445c0207_-0.36454.wav	 SQValue=1.304	 1.304	 0.000	 0	 8000	3.8800
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/22gc0112_0.36454_445c0207_-0.36454.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s1/22gc0112_0.36454_445c0207_-0.36454.wav	 SQValue=1.313	 1.313	 0.000	 0	 8000	4.1560
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/22gc0112_0.36454_445c0207_-0.36454.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s2/22gc0112_0.36454_445c0207_-0.36454.wav	 SQValue=1.149	 1.149	 0.000	 0	 8000	3.3680
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/22gc0112_0.36454_445c0207_-0.36454.wav	 /esat/spchtemp/scratch/jzegers/Nabu-SS2.0/Default14_DC_2and3spk_optpertask_outperscen_halvetrainset/test/reconstructions/task_2spk/s2/22gc0112_0.36454_445c0207_-0.36454.wav	 SQValue=1.255	 1.255	 0.000	 0	 8000	4.7520
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/22gc0112_0.36454_445c0207_-0.36454.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/22gc0112_0.36454_445c0207_-0.36454.wav	 SQValue=2.204	 2.204	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s2/22gc0112_0.36454_445c0207_-0.36454.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/22gc0112_0.36454_445c0207_-0.36454.wav	 SQValue=1.583	 1.583	 0.000	 0	 8000	0.0000
 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/s1/22gc0112_0.36454_445c0207_-0.36454.wav	 /esat/spchdisk/scratch/jzegers/wsjMix/data/2speakers/wav8k/min/tt/mix/22gc0112_0.36454_445c0207_-0.36454.wav	 SQValue=2.204	 2.204	 0.000	 0	 8000	0.0000
